"","lon","lat"
"310",-76.1736283,43.0437803
"311",-76.1736283,43.0437803
"312",-76.1736283,43.0437803
"313",-76.1736283,43.0437803
"314",-76.1736283,43.0437803
"315",-76.1188171,43.0577607
"316",-76.1188171,43.0577607
"317",-76.1188171,43.0577607
"318",-76.1188171,43.0577607
"319",-76.1188171,43.0577607
"320",-76.1188171,43.0577607
"321",-76.1188171,43.0577607
"322",-76.1188171,43.0577607
"323",-76.1188171,43.0577607
"324",-76.1188171,43.0577607
"325",-76.1188171,43.0577607
"326",-76.0978925,43.0410394
"327",-76.0978925,43.0410394
"328",-76.0978925,43.0410394
"329",-76.0978925,43.0410394
"330",-76.0978925,43.0410394
"331",-76.0978925,43.0410394
"332",-76.0978925,43.0410394
"333",-76.0978925,43.0410394
"334",-76.0978925,43.0410394
"335",-76.0978925,43.0410394
"336",-76.0978925,43.0410394
"337",-76.144503,42.996675
"338",-76.174156,43.017885
"339",-76.174156,43.017885
"340",-76.174156,43.017885
"341",-76.174156,43.017885
"342",-76.174156,43.017885
"343",-76.174156,43.017885
"344",-76.174156,43.017885
"345",-76.174156,43.017885
"346",-76.174156,43.017885
"347",-76.174156,43.017885
"348",-76.174156,43.017885
"349",-76.174156,43.017885
"350",-76.1507545,43.0194474
"351",-76.1507545,43.0194474
"352",-76.123047,43.029657
"353",-76.123047,43.029657
"354",-76.1322694,42.9964719
"355",-76.1322694,42.9964719
"356",-76.1322694,42.9964719
"357",-76.1322694,42.9964719
"358",-76.1322694,42.9964719
"359",-76.1322694,42.9964719
"360",-76.1322694,42.9964719
"361",-76.1736283,43.0437803
"362",-76.1736283,43.0437803
"363",-76.1736283,43.0437803
"364",-76.1736283,43.0437803
"365",-76.1736283,43.0437803
"366",-76.1736283,43.0437803
"367",-76.1736283,43.0437803
"368",-76.1736283,43.0437803
"369",-76.1736283,43.0437803
"370",-76.1736283,43.0437803
"371",-76.1736283,43.0437803
"372",-76.1736283,43.0437803
"373",-76.1737379,43.051577
"374",-76.1481883,43.0743159
"375",-76.1188171,43.0577607
"376",-76.1188171,43.0577607
"377",-76.1188171,43.0577607
"378",-76.1188171,43.0577607
"379",-76.1188171,43.0577607
"380",-76.1188171,43.0577607
"381",-76.1188171,43.0577607
"382",-76.1188171,43.0577607
"383",-76.1188171,43.0577607
"384",-76.1188171,43.0577607
"385",-76.1188171,43.0577607
"386",-76.1188171,43.0577607
"387",-76.1188171,43.0577607
"388",-76.110686,43.0606314
"389",-76.110686,43.0606314
"390",-76.0952433,43.0474911
"391",-76.0952433,43.0474911
"392",-76.0952433,43.0474911
"393",-76.1493682,43.0422307
"394",-76.1493682,43.0422307
"395",-76.1493682,43.0422307
"396",-76.1493682,43.0422307
"397",-76.1493682,43.0422307
"398",-76.1493682,43.0422307
"399",-76.1493682,43.0422307
"400",-76.1493682,43.0422307
"401",-76.1493682,43.0422307
"402",-76.1493682,43.0422307
"403",-76.1252364,43.0652911
"404",-76.0978925,43.0410394
"405",-76.0978925,43.0410394
"406",-76.0978925,43.0410394
"407",-76.0978925,43.0410394
"408",-76.0978925,43.0410394
"409",-76.0978925,43.0410394
"410",-76.0978925,43.0410394
"411",-76.0978925,43.0410394
"412",-76.0978925,43.0410394
"413",-76.0978925,43.0410394
"414",-76.0978925,43.0410394
"415",-76.0978925,43.0410394
"416",-76.0978925,43.0410394
"417",-76.1718182,43.0190807
"418",-76.1718182,43.0190807
"419",-76.089508,43.0319762
"420",-76.144503,42.996675
"421",-76.144503,42.996675
"422",-76.144503,42.996675
"423",-76.174156,43.017885
"424",-76.174156,43.017885
"425",-76.174156,43.017885
"426",-76.174156,43.017885
"427",-76.174156,43.017885
"428",-76.174156,43.017885
"429",-76.174156,43.017885
"430",-76.174156,43.017885
"431",-76.174156,43.017885
"432",-76.174156,43.017885
"433",-76.174156,43.017885
"434",-76.174156,43.017885
"435",-76.174156,43.017885
"436",-76.1507545,43.0194474
"437",-76.1507545,43.0194474
"438",-76.123047,43.029657
"439",-76.123047,43.029657
"440",-76.123047,43.029657
"441",-76.1322694,42.9964719
"442",-76.1322694,42.9964719
"443",-76.1322694,42.9964719
"444",-76.1322694,42.9964719
"445",-76.1322694,42.9964719
"446",-76.1322694,42.9964719
"447",-76.1322694,42.9964719
"448",-76.1322694,42.9964719
"449",-76.1322694,42.9964719
"450",-76.1322694,42.9964719
"451",-76.145212,42.996792
"452",-76.1736283,43.0437803
"453",-76.1736283,43.0437803
"454",-76.1736283,43.0437803
"455",-76.1736283,43.0437803
"456",-76.1736283,43.0437803
"457",-76.1736283,43.0437803
"458",-76.1736283,43.0437803
"459",-76.1736283,43.0437803
"460",-76.1736283,43.0437803
"461",-76.1736283,43.0437803
"462",-76.1736283,43.0437803
"463",-76.1736283,43.0437803
"464",-76.1736283,43.0437803
"465",-76.1737379,43.051577
"466",-76.1737379,43.051577
"467",-76.1737379,43.051577
"468",-76.1481883,43.0743159
"469",-76.1481883,43.0743159
"470",-76.1481883,43.0743159
"471",-76.1188171,43.0577607
"472",-76.1188171,43.0577607
"473",-76.1188171,43.0577607
"474",-76.1188171,43.0577607
"475",-76.1188171,43.0577607
"476",-76.1188171,43.0577607
"477",-76.1188171,43.0577607
"478",-76.1188171,43.0577607
"479",-76.1188171,43.0577607
"480",-76.1188171,43.0577607
"481",-76.1188171,43.0577607
"482",-76.1188171,43.0577607
"483",-76.1188171,43.0577607
"484",-76.110686,43.0606314
"485",-76.110686,43.0606314
"486",-76.110686,43.0606314
"487",-76.0952433,43.0474911
"488",-76.0952433,43.0474911
"489",-76.0952433,43.0474911
"490",-76.1493682,43.0422307
"491",-76.1493682,43.0422307
"492",-76.1493682,43.0422307
"493",-76.1493682,43.0422307
"494",-76.1493682,43.0422307
"495",-76.1493682,43.0422307
"496",-76.1493682,43.0422307
"497",-76.1493682,43.0422307
"498",-76.1493682,43.0422307
"499",-76.1493682,43.0422307
"500",-76.1493682,43.0422307
"501",-76.1493682,43.0422307
"502",-76.1493682,43.0422307
"503",-76.1252364,43.0652911
"504",-76.1252364,43.0652911
"505",-76.1252364,43.0652911
"506",-76.0978925,43.0410394
"507",-76.0978925,43.0410394
"508",-76.0978925,43.0410394
"509",-76.0978925,43.0410394
"510",-76.0978925,43.0410394
"511",-76.0978925,43.0410394
"512",-76.0978925,43.0410394
"513",-76.0978925,43.0410394
"514",-76.0978925,43.0410394
"515",-76.0978925,43.0410394
"516",-76.0978925,43.0410394
"517",-76.0978925,43.0410394
"518",-76.0978925,43.0410394
"519",-76.1736283,43.0437803
"520",-76.1736283,43.0437803
"521",-76.1736283,43.0437803
"522",-76.1736283,43.0437803
"523",-76.1736283,43.0437803
"524",-76.1736283,43.0437803
"525",-76.1736283,43.0437803
"526",-76.1736283,43.0437803
"527",-76.1736283,43.0437803
"528",-76.1718182,43.0190807
"529",-76.1718182,43.0190807
"530",-76.1718182,43.0190807
"531",-76.165241,43.0445001
